agua_BAPD,presion_cabeza_psi,cloruros_ppm_diff,crudo_BPPD_diff,hierro_ppm,mpy
918.57,105.0,3536.0,52.54355,2.14,0.851405093
652.236875,140.0,-441.0,-73.966875,0.99,1.872590842
683.0,84.0,-4215.0,-12.463125,1.19,1.135461379
875.7072,105.0,3681.0,56.2928,7.41,7.712181397
923.60625,120.0,-1518.0,-26.49905,43.42,5.646756363
1703.57,118.0,-2219.0,88.63625,1.89,15.1527192
447.32896,121.0,335.0,-96.95896,1.89,0.710299831
1235.01336,89.0,4274.0,59.51559999999999,2.8,12.44350484
150.09386,106.0,-4576.0,-70.0805,9.28,14.74095986
81.520647,163.0,1831.0,-8.576787000000001,7.2,5.421549023
1276.87815,84.0,1209.0,35.792497000000004,0.568249073,9.168977927
460.13169,109.0,-1232.0,-5.253540000000001,0.557,5.000977408
787.1576,100.0,883.0,-9.52591,4.41,0.810861994
135.872,155.0,14906.85000000002,111.47267484000002,7.25,0.07
505.79856,51.0,-15193.85000000002,-124.91363484000003,27.58,15.0105254
1100.8503,88.0,1937.0,1.2182600000000008,5.7,2.245463982
753.396264,107.0,-2296.903069,-6.815964,4.30747036,9.198196312
745.035,180.0,-379.09693100000004,0.6612640000000001,11.9,15.34643528
440.13064,0.0,115.0,0.9043600000000005,11.0,15.28506814
1508.3497,84.0,1664.0,58.78094,9.62,15.24565511
1609.50888,119.0,-1406.0,-30.15918,0.416,5.514370732
1046.49839,180.0,342.0,46.01049,6.02,1.115877705
327.505809,106.0,554.0,-62.307418999999996,0.3,0.942540437
1164.2625,120.0,-1207.0,-3.4566909999999993,6.3,6.542819656
691.759296,200.0,15870.85000000002,18.298779999999997,5.36,0.521594421
46.51431865599999,98.0,-9193.85000000002,-10.471279999999997,7.6,1.171103664
309.828847,144.0,-2345.0,-12.883847000000001,25.42,0.667570373
706.729352,72.0,-4009.462867,-1.0105050000000002,4.13069512,15.51694928
979.2037281,180.0,-1305.5371329999998,10.9156239,14.7,13.29121981
413.24843,102.0,840.0,14.0652981,10.9,8.831580347
377.0896,65.0,565.0,-0.8611700000000013,9.81,13.74746765
867.983578,0.0,-1006.0,-17.473978,12.0,1.63519851
962.662974,148.0,-1056.0,-0.2793960000000002,5.876960295,0.606809909
278.90082,138.0,4897.0,-11.937845999999999,6.1,1.161275393
191.05954,126.0,-1761.0,8.84128,3.58,0.05
1457.29506,63.0,-639.0,12.76448,3.15,0.261020265
1017.575615,116.0,-1108.0,54.209445300000006,8.23,15.23263976
515.966,150.0,477.0,-45.98038530000001,1.15,1.115492265
774.726239,96.0,4236.0,-4.7602389999999986,3.1,0.567730689
489.52332,40.0,-4405.0,-3.697080999999997,0.241783795,15.51798302
1387.89705,101.0,1034.0,52.626270000000005,5.4,1.45369607
879.53385,82.0,-1708.0,-34.88680000000001,0.44,9.389196333
683.60626,125.0,1361.6733299999996,-12.02241,4.578909964,5.064681827
770.89284,0.0,-129.67332999999962,26.913420000000002,4.89,0.848473314
738.655028,135.0,-519.0,-27.562188,0.624,0.845694227
1923.6312495,146.0,4226.0,32.007054,0.4,5.495105526
756.286,123.0,-3231.0,-15.838026,5.9,13.02470945
933.8607,126.0,1506.0,31.425300000000007,3.44,0.769454044
762.449185,83.0,2184.0,-36.088485000000006,1.54,15.15291666
162.34452,138.0,11089.85000000002,38.404664999999994,6.95,1.583
983.4552,177.0,-14090.85000000002,-65.41068,3.9,1.194016562
574.0,105.0,-913.0,-14.0448,7.81,5.465999058
875.004,111.0,-440.0,12.496,0.265,15.29846414
890.425386,121.0,-2067.0,20.478614,5.876960295,12.29658847
1182.481999,58.0,1781.0,9.253386799999994,0.461,4.869284533
1234.82816,92.0,1883.0,34.943839200000006,1.42,10.44828139
1043.08512,121.0,773.0,-24.256960000000007,15.9,6.889705231
1202.5375,43.0,-1312.0,-5.452379999999998,0.4,0.916168746
691.759296,80.0,1129.0,-15.652984,0.0009999999999999,5.898798239
843.054474,113.0,-1379.0,-6.26399,1.8,5.934189022
691.759296,58.0,-2026.0,-19.533481,7.92,0.909
1388.556,131.0,7883.0,9.431955000000002,7.44,5.046947617
1310.2965,134.0,-2740.0,24.259499999999996,4.165533429,1.273175591
1245.854665,93.0,-2648.0,65.37183540000001,7.96,14.99724225
551.86703,202.97000000000003,-1286.0,-101.4423654,1.88,0.957125762
619.251048,146.0,2741.0,24.515982,2.16,0.867582851
679.275112,88.0,-1454.4063999999998,4.3059359999999955,4.275958581,6.937516271
667.7118,88.0,1862.4063999999998,9.033312000000002,5.12,0.364947404
334.05476,97.0,-2952.0,-15.142959999999999,4.78,0.161
1868.5268,0.0,-1355.0,65.12796,0.725,1.278757914
769.65064,93.0,1511.0,-77.92384000000001,0.603,9.708696794
338.38185,47.0,-970.0,-8.43121,43.6873,3.62556643
1239.66,98.0,1316.0,33.22185,11.82,15.07171339
87.4493586,158.0,-1302.0,-37.409358600000004,1.866,1.232204725
1923.6312495,97.0,1582.0,32.1189741,18.31,0.812644108
860.57875,90.0,970.0,49.47163449999999,5.38,6.699117231
526.2555,78.0,-1132.0,-11.776749999999993,7.1,14.78156833
570.903048,83.0,1803.0,-23.947548000000005,15.77,14.75581901
345.2346,78.0,1786.0,-20.811552,28.8,15.41676676
512.74348,117.0,-4743.0,11.07112,2.59,4.289803639
1332.13686,105.0,988.0,-3.1933799999999977,5.029612028,1.609118789
904.13901,115.0,488.0,17.797849999999997,0.36,15.28625285
904.80174,110.0,-593.0,-13.862729999999999,4.41,2.361060584
514.706351,58.0,-2234.0,1.7953890000000001,5.16896682,5.403
983.204375,98.0,2387.0,-27.148024,11.82,15.20934625
317.02059,138.0,5178.0,15.233785000000001,14.32,1.40608816
1332.9072,124.0,-6033.0,-1.5866100000000003,3.04,6.020804523
260.59982,65.0,205.0,-16.89262,6.8,0.85541485
732.27315,96.0,230.0,2.026670000000001,2.4,0.504083751
730.90152,150.0,-44.0,45.87163,5.11,0.622551919
148.556052,86.0,2833.8974,-23.854532,6.922951755,0.648689595
47.4480526,115.0,165.10260000000017,-23.672000600000004,0.78,0.987017135
575.15568,159.0,-1767.0,-2.727627400000001,12.97,0.383
1048.458168,82.0,-1078.0,30.597512,13.4,1.836352532
967.6608,108.0,1710.0,-7.102631999999996,0.607,3.307272532
345.42804,59.0,-1560.0,-3.767240000000001,3.4,6.929878639
84.32,72.0,837.0,25.10804,26.09,0.235706118
663.389547,0.0,-3153.0,-32.169547,7.01,5.95
743.919314,73.0,729.0,-4.529766999999998,0.781572716,0.705717252
600.0423,107.0,2980.0,35.077014,8.3,0.886710516
417.71882,87.0,-3360.0,-19.676519999999996,10.77,1.209589857
905.179023,70.0,2011.0,3.1397970000000015,7.7,4.926459306
1120.7593,73.0,-593.7417000000005,-16.280277,4.126360434,8.763217867
1219.971665,58.0,-415.2582999999995,2.117634599999999,2.961190311,15.26492812
176.70501,170.0,6612.0,-3.0633446000000006,6.75,0.127823057
403.377204,121.0,-4995.0,-4.072193999999998,9.3,7.454721084
120.045,101.0,-125.0,48.932204,5.611846876,0.85
608.58028,57.0,-527.0,0.06472000000000122,3.4,0.580135071
474.172607,79.0,971.0,-1.492327000000003,0.353,0.362093218
465.0722685,48.0,-1592.0,-23.249661500000002,0.626,15.23526417
1227.6334,87.0,1110.0,72.8888685,0.945,8.782922242
623.79567,105.0,-579.0,-64.16227,7.81,1.409688758
1631.0354,96.0,1145.0,5.7602699999999984,1.540618374,8.823790141
847.3752,78.0,-777.0,-8.239799999999995,7.1,14.9459081
492.395166,85.0,2280.0,-34.519966000000004,4.1,6.214487053
292.38748,133.0,-3834.0,21.207686000000002,3.41,0.595156171
1181.40922,167.0,2247.0,26.17826,0.709,1.789617911
362.28128,43.0,-2127.0,-49.872060000000005,43.6873,15.44915627
981.181,115.0,-2386.0,34.100280000000005,2.67,5.338117672
1086.7728,168.0,2142.0,-7.591799999999999,1.812401549,6.22721644
1239.96045,112.0,6228.0,26.812349999999995,4.25,15.15599759
114.92374,99.0,-4989.0,-58.36329,3.8,2.176921126
769.8708474,124.0,-2508.0,77.1228926,12.62,14.84586619
789.46708,100.0,10726.0,13.933767399999994,2.21,6.042671366
724.680138,85.0,-9347.0,-61.113057999999995,11.23,2.335059712
852.743392,93.0,760.0,3.0367459999999973,29.9,5.144369864
571.73402,112.0,2437.0,9.509371999999999,1.96,0.371698119
481.61088,65.0,-2095.0,8.923140000000004,2.95,0.097059801
503.668025,90.0,1511.0,5.432854999999996,2.25,0.564209795
720.2428,102.0,-3591.0,0.03522500000000406,0.1,15.35429698
1164.633584,147.0,1756.1936000000005,-38.150784400000006,3.869438258,3.02838498
1087.5296,163.0,465.8063999999995,47.063984399999995,5.85,13.5220657
200.8125,0.0,-26.0,-53.082899999999995,4.36,1.526554857
644.43897,126.0,31.0,26.07353,11.18,4.827356366
671.07916,57.0,2660.0,16.459809999999997,3.99,15.01347312
725.382516,100.0,-3140.164570000001,-45.703356,4.27827839,9.150562746
490.88625,107.0,2328.164570000001,-4.003734000000001,10.05865349,9.313547401
1015.3692,120.0,-954.0,37.41705,0.0009999999999999,15.57300346
347.14051,70.0,-2601.0,-36.87131,2.81,5.687459462
169.215314,189.0,8930.0,-3.3748040000000006,2.1,1.631319987
1142.04,122.0,-9111.0,54.575314,12.06,14.75248571
1552.25496,79.0,2356.0,-6.214959999999998,2.97,15.47928904
1055.38356,53.0,-748.0,-29.128600000000002,2.9,6.40832091
440.221216,121.0,973.0,-10.037656,9.3,1.952688066
808.83052,110.0,-1536.0,22.590696,23.77,6.457861635
445.817736,194.0,225.0,9.412784000000002,4.96,1.54913543
1169.50795,91.0,393.0,20.909786000000004,5.06707374,9.916192982
244.87538,57.0,-1405.0,-39.06743,7.19,0.185318056
453.561564,178.0,5416.0,-10.786184,5.0,0.565184812
753.9987,114.0,4312.0,47.262864,2.21,0.270870076
800.744268,108.0,-8147.0,-27.245568,7.81,5.418632751
1204.8283,112.0,4918.0,48.515968,4.25,7.383169028
574.908516,176.0,-5508.0,-26.680216,6.91,6.843318803
461.012162,88.0,1365.6491999999998,-27.333645999999998,4.151537543,15.22010576
1065.35884,122.0,-2614.6492,-13.516678000000002,12.06,0.27
920.88902,104.0,2485.0,59.46982,2.41,8.879727425
1297.835066,83.0,-642.0,53.67395420000001,8.93,15.22596374
747.40008,90.0,-516.0,-86.18501420000001,0.99,1.174013238
501.664875,123.0,-2204.0,-7.7647949999999994,1.5,0.305162039
609.909375,118.0,2403.0,4.825500000000005,10.12885514,2.408527438
793.796412,125.0,49.0,9.342962999999997,5.3,9.006531357
594.196086,108.0,5316.0,15.600326000000003,8.55,0.94
1123.136342,122.0,-5562.0,-48.060255600000005,7.2,15.41234566
1364.268763,109.0,-1164.0,25.7675782,0.335,6.563272274
1319.8122,131.0,1887.0,42.876563399999995,0.518002807,6.465162847
482.6906,113.0,-627.0,-57.8784,0.4,1.057387801
782.90625,99.0,1304.0,23.88435,1.01,1.265301133
999.64676,107.0,-3800.0,-15.840510000000002,0.42,6.40832091
966.35,119.0,1725.0,1.296759999999999,3.0,1.723559088
148.833277,125.0,3407.0,-27.383277,10.7,0.831356308
581.429555,82.0,-2292.0,-2.996278000000001,11.78,15.00392707
661.54697,64.0,-571.0,38.182584999999996,7.93,0.483844025
990.48346,188.0,3460.0,-17.93649,1.6,5.993683782
975.8477152,104.0,-2173.0,11.5157448,2.41,15.1471576
500.28645,62.0,-1475.0,-24.3187348,0.22,1.13235057
1500.0,41.0,3719.0,85.28645,0.85,12.13750218
681.00227,95.0,-5313.0,-43.25227,3.94,0.093
691.759296,90.0,2714.0,-41.707026,7.662932589,15.37741711
1462.3076,41.0,2599.0,30.651696,0.85,7.497313296
1169.910563,125.0,-6342.0,-6.6929633999999965,8.92,14.80589268
763.3052739,86.0,3122.0,15.5252895,3.851351964,14.97742305
396.38544,105.0,234.0,-45.1101661,0.682,8.353334652
451.099306,133.0,3373.0,25.286133999999997,0.2,0.870334877
618.53674,103.0,-1687.0,-19.237434,1.74,6.059188523
409.878,150.0,-1810.0,30.078740000000003,5.755,0.17
237.168,155.0,15223.85000000002,89.27307484000002,7.25,0.09
311.2838,87.0,-15395.85000000002,-84.09887484000002,6.015708171,1.5
684.077084,117.0,1875.0,4.006715999999997,8.3,1.01071338
296.31879,108.0,-1579.0,-33.341706,0.462,0.717192329
414.63765,70.0,1286.0,113.43386484000003,1.18,5.030422558
916.87686,147.0,-2100.0,-109.69193484000002,5.96,0.277
683.24697,126.0,2403.0,16.129890000000003,1.145018566,6.483021787
634.1181,180.0,3166.0,3.628869999999999,7.74,0.291667386
861.8235384,99.0,-5419.0,-14.4654384,3.7,15.32580124
1286.36235,110.0,155.0,-21.7788116,3.04,1.081701918
1175.9145,123.0,351.0,38.44785,13.04,1.479180305
822.6307376,93.0,-33.0,37.6237624,14.19798845,15.63869695
1028.664,75.0,-708.0,-21.3732624,12.89,14.90424879
165.760875,108.0,3789.0,-8.596874999999997,2.34,0.91373859
46.51431865599999,140.0,3112.0,-53.949125,0.15,1.410416152
78.61779,103.0,-5440.191000000001,1.5922100000000001,4.146177397,5.633708741
598.05138,57.0,-3206.8089999999993,22.66641,0.19,1.508820108
674.029512,142.0,355.0,-0.9781319999999987,0.0009999999999999,1.132452614
373.006569,125.0,2600.0,4.622942999999999,10.14,5.955577228
428.76219,151.0,-578.0,2.2443789999999986,1.31,5.14292099
729.49032,112.0,38.0,-9.22813,7.54,9.491031435
402.84712,100.0,-2315.0,4.6432,1.799,5.162329155
759.95569,78.0,1406.0,6.691430000000004,17.4,9.572715441
589.80278,99.0,1384.2414499999995,1.6529099999999985,4.511472287,0.921783244
552.1,167.0,607.7585500000005,-34.69722,7.44,12.79464251
546.875,0.0,-1074.0,78.125,43.6873,5.906
453.23228,59.0,-1451.0,-40.35728,5.26,15.1604516
1069.01688,185.0,2485.0,21.215400000000002,13.9,1.232204725
68.454036,167.0,4833.0,-28.257156,3.38,0.33
1139.9214,102.0,-4955.0,2.3526360000000004,11.1,6.472761939
1434.936932,133.0,-2285.0,-15.135532000000001,3.76,5.706910121
691.759296,165.0,3344.0,47.21436700000001,1.0,1.141327966
1287.8592,88.0,-1964.0,-41.01663500000001,7.87,15.7127396
122.125328,50.0,8463.0,8.933872000000001,12.34,1.1090553
494.23156,104.0,-8593.0,-13.306232000000001,29.9,0.948465722
198.074376,101.0,-1902.0,5.357184,0.18,0.952746354
840.51495,75.0,1857.0,48.45942599999999,16.90609573,15.62872558
1072.87191,106.0,5674.0,-57.456959999999995,5.3,0.555554753
46.51431865599999,68.0,-4869.0,-12.212977,8.18,0.47285432
445.98939,145.0,2632.0,1.095497,12.5,0.646777082
428.861,52.0,504.0,82.82839,0.381,1.164314657
134.658823,100.0,-1972.0,-75.597823,4.46,0.222261201
1923.6312495,96.0,-339.0,23.250419899999997,1.540618374,0.57250421
330.34625,55.0,-2595.0,-15.337846899999999,5.73,2.696084305
498.714932,92.0,2561.0,1.5313180000000024,0.0009999999999999,1.250450181
396.82141,147.0,-3831.0,0.5235219999999998,0.224,0.557547179
638.29356,190.0,2271.0,14.797849999999997,4.033,5.896252361
528.50811,77.0,-896.0,-25.614549999999998,0.27,7.450857759
552.29073,83.0,3516.0,34.61738,15.77,14.74839325
808.618332,111.0,-2250.5906400000003,-22.227602,4.42544799,5.003285817
682.27302,176.0,283.59064000000035,16.845312000000003,1.83,1.095348284
584.120859,82.0,-80.0,-23.447839000000002,43.6873,8.147826449
1125.59598,93.0,-2328.0,63.224879,20.6,9.148660782
789.44143,71.0,707.0,-42.94545,0.781572716,10.03986903
1142.15625,202.97000000000003,3040.0,-0.6148200000000017,0.798,0.411782149
404.8,52.0,-2418.0,-36.84375,2.530231955,1.13968381
1286.472,112.0,-2091.0,42.528,6.340859752,15.23306954
355.46296,150.0,3708.0,-31.59096,3.6,1.186888105
88.756272,141.0,963.0,-9.273311999999999,14.9,5.087729023
180.4166,154.0,5567.0,27.219672000000003,2.1,0.931046041
915.7958559,73.0,-8096.0,5.0307441,1.2,8.987966035
86.264153,176.0,8532.0,-27.278297100000003,5.94,0.6076575
602.199105,140.0,-5291.0,15.665048,4.615410756,0.828683136
341.1479072,110.0,-3015.0,8.7111978,2.18,2.8664639
392.745264,49.0,-2854.0,-2.957356800000003,2.38,1.203548801
1207.15438,51.0,2852.0,23.790884,6.6,5.025562246
912.090515,170.0,-1105.0,16.563865000000007,0.413,1.715921456
691.759296,115.0,768.0,-37.451565,0.312,0.90531405
783.50344,85.0,-1452.0,9.238639999999997,5.03,0.461
880.4895,72.0,2278.0,14.313940000000002,3.87,6.289542971
379.005494,119.0,434.0,-40.115994,0.6,1.362044479
940.027899,0.0,-1508.0,29.477595,3.0,15.3491679
662.4087,65.0,541.0,-25.280801,8.95,14.1731548
589.3497,78.0,-591.0,31.059,17.4,11.81397266
1363.6256,96.0,4576.0,22.724099999999993,7.9,0.417523915
615.1671363,104.0,-6793.0,-28.431536299999998,2.69,15.12460615
584.037805,109.0,6542.0,6.119331300000006,0.45,1.348923418
1191.2985,125.0,-6542.0,-2.3606949999999998,8.92,14.81399066
1894.347,148.0,3536.0,82.95149999999998,18.08,5.169201081
363.84,80.0,-1429.0,-115.493,0.27,15.52145498
869.447502,69.0,771.272696,-8.907502000000001,4.186417616,15.55846134
171.827354,105.0,4128.727304,4.1201479999999995,0.0009999999999999,1.997051274
94.9922079,70.0,-3087.0,-6.8548539,2.33,1.986166356
731.6235,92.0,-1574.0,34.9887079,7.25,14.79657816
218.302,89.0,-2238.0,-8.808500000000002,5.09604881,2.229910985
460.5075,89.0,994.0,-5.205500000000001,14.95,0.572
46.51431865599999,60.0,3597.0,-2.6485400000000006,7.44,0.395380701
470.164695,53.0,-4137.0,8.491345000000003,0.84,11.83158098
683.4051,111.0,2104.0,-4.740405000000003,2.59,1.708399545
1331.5172,44.0,1116.0,-5.112099999999998,4.2,15.44667785
1001.77903,145.0,-3031.0,104.73817,3.17,14.85500521
336.0066552,93.0,2189.0,-100.9876252,0.67,12.26094619
701.65206,140.0,882.0,9.714595200000002,43.6873,10.43138063
178.04556,100.0,-620.0,-4.093500000000002,1.0,1.035364926
1222.83755,121.0,2180.0,12.30801,15.9,3.796472187
623.78992,65.0,-2748.0,-17.25237,3.468493533,6.410859073
622.856952,100.0,3908.0,-2.667031999999999,15.1,5.155402
122.73492,71.0,-2622.0,-15.477968,2.33,1.275662262
1027.61032,130.0,238.0,49.6246,3.203243288,6.069964098
835.9858,60.0,-822.0,-21.375479999999996,4.1,15.38508761
1085.1867,72.0,633.0,-2.2009000000000043,5.6,9.688070514
315.6485,113.0,6035.0,44.0382,26.11,9.318
46.51431865599999,140.0,8451.85000000002,-74.542498,10.23,1.321310438
321.812184,113.0,-13739.85000000002,20.678814,3.5,1.909408148
496.53156,100.0,-45.0,12.480624000000002,8.67,3.317340517
1175.9748,89.0,-2526.0,34.55676,22.11,14.9641294
1452.70125,47.0,1009.0,-13.426449999999996,8.03,7.639923882
113.50446,155.0,-415.0,-39.50321,12.8,2.38641302
529.891875,130.0,150.0,15.512585000000001,2.32,2.696084305
1069.38936,102.0,9011.0,16.002514999999995,17.6638045,15.47150719
447.732327,157.0,-7731.0,-15.442966999999996,13.9,1.643419291
709.069165,140.0,-430.0,-28.736838,10.01385136,5.555223185
1249.71984,131.0,-1661.0,41.849325,4.66,2.424854734
666.56824,0.0,3569.0,-29.0484,5.694812231,2.337809903
691.759296,85.0,-1847.9000099999994,-3.695610000000002,4.353551825,5.082164013
1040.74638,125.0,-1654.0999900000006,31.71747,8.267968983,7.139232661
578.750926,202.97000000000003,2096.0,-22.104546,2.08,1.909035581
1089.704946,180.0,-3106.0,67.88598,0.454,5.92642101
200.824352,0.0,3113.0,-66.659406,6.5,1.177053649
553.274178,98.0,-262.0,-18.549826000000003,33.38,14.99294891
957.2976,131.0,308.0,44.876577999999995,2.74,1.003075747
507.9243,105.0,-135.0,-4.426699999999997,1.96,0.873615166
1110.37712,130.0,1241.0,-32.65282,2.8,7.281718913
1098.981,64.0,-1639.0,14.556119999999998,16.99730142,15.5792532
1167.9228,110.0,-3437.0,46.8982,1.23,1.24747999
1923.6312495,126.0,1289.0,24.124307799999997,12.63,0.79
954.70936,0.0,-909.0,-67.6408678,0.621,0.602167033
238.3125,116.0,6684.0,-23.87314,43.6873,0.283713264
1031.94,120.0,-4803.0,13.372499999999999,6.3,14.81480529
46.51431865599999,202.97000000000003,13678.0,30.317998,5.596304508,0.19
811.27396,170.0,-12124.0,-3.6519580000000005,10.41741008,9.595523104
1700.36482,54.0,-1486.0,70.90914000000001,4.42,11.0771961
701.45,39.0,-2421.0,-118.63518,7.18,6.39
1605.681,117.0,3363.0,49.319,4.8,15.34013231
500.98035,48.0,-674.0,-5.299350000000004,0.626,6.479258316
732.6894062,145.0,-1002.0,-22.339056199999998,5.947275335,7.586833455
690.26424,125.0,1207.0,0.2551661999999979,7.54,1.570806436
1267.7665,57.0,-1085.0,19.29774,1.6,1.147507726
467.39165,115.0,1734.0,-18.82515,0.6,3.615146094
844.2168,138.0,-34.0,1.3748500000000021,0.627,5.122057214
967.2049926,102.2,-541.0,90.00180739999999,10.79,7.702
631.81042,95.0,1506.0,-55.6954274,2.49,2.263719787
787.20625,124.0,-398.0,-32.69583,2.13,1.043130887
1294.16852,96.0,48.0,23.43773,1.99,0.592009668
648.62231,145.0,1585.0,73.04621,5.9,2.658914493
446.4507138,153.0,7395.0,-83.2984038,1.9,15.12174941
658.93035,170.0,-13024.0,-6.009636199999996,2.88,9.98
718.5856596,138.0,1627.0,-8.615309600000003,0.662,0.49296588
1772.8365,48.0,4403.0,90.20915959999999,0.85,1.24830888
687.097,140.0,-3849.0,-78.0005,5.16,3.554415236
571.8118932,67.0,588.0,-6.434893199999998,13.11,1.048194799
1440.065499,88.0,-828.0,39.94639420000001,15.41,15.2590938
420.64308,118.0,-1262.0,-61.317581000000004,21.33,15.2107611
753.9110136,146.0,-23.0,20.642066399999997,9.92,0.531744366
1123.52694,96.0,5574.0,-6.5259263999999995,15.1,0.68433188
632.303125,107.0,-1183.0,-2.076184999999999,3.0,14.82209898
333.16218,74.0,2050.0,-2.5590550000000007,28.8,2.837896564
250.74,130.0,-7301.0,10.022179999999999,5.022273149,14.85547464
1668.2362,118.0,2788.0,17.903800000000004,0.416,6.998081358
837.21738,67.0,-628.0,0.7188199999999938,22.77,15.18157121
354.86,109.0,807.0,-46.48262,37.66,0.75949517
125.904658,92.0,2945.0,21.495342,0.74,0.259789028
62.2578,60.0,1215.0,48.246857999999996,8.16,1.02089689
973.661094,128.0,-6100.0,-58.803293999999994,0.454,14.90003043
865.3304,124.0,1520.0,3.7306940000000015,1.818310753,0.941338217
162.574672,158.0,3737.0,-0.44427200000000155,4.135,0.251629047
845.635,138.0,-2543.0,54.339672,2.9,14.98199554
1037.41315,115.0,1511.0,-50.97815,18.3,0.963600813
481.952142,165.0,-4577.0,0.26100800000000035,5.389519185,0.301
974.0637,105.0,3376.0,49.088442,1.96,1.291347418
314.483774,163.0,2610.0,-49.220074000000004,8.6,0.714465813
851.1341,148.0,-4591.0,12.149674000000001,0.502988391,2.133445371
454.923924,114.0,-1368.0,1.5101760000000013,25.3,14.80294808
775.189861,83.0,6802.0,51.334063,18.16349699,15.19357762
707.5971,95.0,-2906.0,-7.307238999999996,2.49,1.041915181
565.2392429,93.0,960.0,-33.452142900000005,4.22,0.850323095
1134.64876,134.0,4011.0,-28.599517099999996,7.44,9.861781309
371.15444,160.0,-1995.0,1.49432,0.574,0.248667108
589.814414,106.0,-6522.0,1.5400259999999992,1.89,7.197365505
975.25332,133.0,602.0,4.361094000000001,3.76,6.390152602
765.0427,92.0,16.0,1.2106199999999987,0.335,0.445704415
1115.05685,107.0,6863.0,-8.01415,5.3,0.318107397
770.34531,110.0,-3864.0,-5.288459999999999,4.410583807,15.173898
354.53225,147.0,-2866.0,-4.16694,21.15,1.533428325
265.08978,103.0,335.0,11.42247,7.07,0.602881137
1177.7978,126.0,2936.0,25.291979999999995,3.44,8.331671657
762.449185,83.0,2184.0,-0.15138499999999766,1.54,15.15291666
506.41176,70.0,-2724.0,93.76425984000002,1.18,5.599316109
696.91875,0.0,-540.0,-112.33382484000002,0.15,0.561987663
721.784936,140.0,-1134.0,41.03381400000001,3.900203796,9.993
444.441261,120.0,1329.0,-47.056325,3.5,1.481328156
793.02558,160.0,-740.0,24.515681,5.114075379,10.62057217
183.205504,130.0,3450.0,-29.379924000000003,0.0009999999999999,5.345095087
152.5166871,128.0,718.0,44.8988169,1.114,0.370435335
882.4025387,92.0,-4256.002479999999,24.3941484,3.867682875,7.403411859
844.9853023,99.0,-776.9975200000008,-66.5627636,3.7,15.32064581
